year,model,state,y_log,pred_log,cases
2023,Negative-binomial GLM (history),GOA,6.240275845170769,5.9312932091859425,512
2023,Negative-binomial GLM (history),GUJARAT,8.885025658050846,9.801417013373145,7222
2023,Negative-binomial GLM (history),HARYANA,8.997394645638419,8.949527021430248,8081
2023,Negative-binomial GLM (history),HIMACHAL PRADESH,7.595889917718538,7.594857015173957,1989
2023,Negative-binomial GLM (history),JAMMU AND KASHMIR,8.764678074116606,8.22352054610498,6403
2023,Negative-binomial GLM (history),JHARKHAND,7.8551570058813445,9.025838902992316,2578
2023,Negative-binomial GLM (history),KARNATAKA,9.867912187022208,9.83558595182364,19300
2023,Negative-binomial GLM (history),KERALA,9.765776006660642,9.187947307747615,17426
2023,Negative-binomial GLM (history),LAKSHADWEEP,6.100318952020064,2.780055891663049,445
2023,Negative-binomial GLM (history),MADHYA PRADESH,8.850804195756417,9.944192700860853,6979
2023,Negative-binomial GLM (history),MAHARASHTRA,9.854034668816597,10.43553051943604,19034
2023,Negative-binomial GLM (history),MANIPUR,7.8434564043761155,6.506759746681817,2548
2023,Negative-binomial GLM (history),MEGHALAYA,4.74493212836325,6.4837561763349125,114
2023,Negative-binomial GLM (history),MIZORAM,7.630946580890459,5.734358009565337,2060
2023,Negative-binomial GLM (history),NAGALAND,8.505929999137527,6.183094755977541,4943
2023,Negative-binomial GLM (history),ODISHA,9.460787757817737,9.440916700505875,12845
2023,Negative-binomial GLM (history),PUDUCHERRY,7.934155233536322,5.8493893171091145,2790
2023,Negative-binomial GLM (history),PUNJAB,9.52427481557203,9.049723671357867,13687
2023,Negative-binomial GLM (history),RAJASTHAN,9.541441064795485,9.96601297158344,13924
2023,Negative-binomial GLM (history),SIKKIM,5.7430031878094825,5.037139347161248,311
2023,Negative-binomial GLM (history),TAMIL NADU,9.118444357271645,9.977689460148062,9121
2023,Negative-binomial GLM (history),TELANGANA,8.989319566042951,9.273157940530162,8016
2023,Negative-binomial GLM (history),TRIPURA,7.277938572945661,6.737583355906648,1447
2023,Negative-binomial GLM (history),UTTAR PRADESH,10.474551841293858,11.056988228391507,35402
2023,Negative-binomial GLM (history),UTTARAKHAND,8.371242135931933,7.957528510568543,4320
2023,Negative-binomial GLM (full),ANDAMAN AND NICOBAR,6.741700694652055,5.939644736637155,846
2023,Negative-binomial GLM (full),ANDHRA PRADESH,8.772455372611907,8.754768796648307,6453
2023,Negative-binomial GLM (full),ARUNACHAL PRADESH,4.875197323201151,5.228387090373245,130
2023,Negative-binomial GLM (full),ASSAM,9.012986392348266,7.822387733828252,8208
2023,Negative-binomial GLM (full),BIHAR,9.914674741926692,9.104917877466164,20224
2023,Negative-binomial GLM (full),CHANDIGARH,6.12029741895095,7.151605678508179,454
2023,Negative-binomial GLM (full),CHHATTISGARH,7.7886260656250315,8.056967057649738,2412
2023,Negative-binomial GLM (full),DADRA AND NAGAR HAVELI,7.072421900537371,6.4852293817021165,1178
2023,Negative-binomial GLM (full),DAMAN AND DIU,5.652489180268651,7.1504290542232,284
2023,Negative-binomial GLM (full),DELHI,9.733114329258015,9.304682851430135,16866
2023,Negative-binomial GLM (full),GOA,6.240275845170769,6.860784439693388,512
2023,Negative-binomial GLM (full),GUJARAT,8.885025658050846,9.288355863656733,7222
2023,Negative-binomial GLM (full),HARYANA,8.997394645638419,9.045107116127715,8081
2023,Negative-binomial GLM (full),HIMACHAL PRADESH,7.595889917718538,7.81722454162521,1989
2023,Negative-binomial GLM (full),JAMMU AND KASHMIR,8.764678074116606,8.002496886621305,6403
2023,Negative-binomial GLM (full),JHARKHAND,7.8551570058813445,7.000690582340852,2578
2023,Negative-binomial GLM (full),KARNATAKA,9.867912187022208,9.342013910860537,19300
2023,Negative-binomial GLM (full),KERALA,9.765776006660642,9.074157961589266,17426
2023,Negative-binomial GLM (full),LAKSHADWEEP,6.100318952020064,3.9099895121280235,445
2023,Negative-binomial GLM (full),MADHYA PRADESH,8.850804195756417,8.755084803440763,6979
2023,Negative-binomial GLM (full),MAHARASHTRA,9.854034668816597,9.661743061528256,19034
2023,Negative-binomial GLM (full),MANIPUR,7.8434564043761155,6.402509328719467,2548
2023,Negative-binomial GLM (full),MEGHALAYA,4.74493212836325,5.25650217796362,114
2023,Negative-binomial GLM (full),MIZORAM,7.630946580890459,6.691014088290001,2060
2023,Negative-binomial GLM (full),NAGALAND,8.505929999137527,5.751739928531331,4943
2023,Negative-binomial GLM (full),ODISHA,9.460787757817737,8.846148842840327,12845
2023,Negative-binomial GLM (full),PUDUCHERRY,7.934155233536322,7.301885156966633,2790
2023,Negative-binomial GLM (full),PUNJAB,9.52427481557203,9.349061871648528,13687
2023,Negative-binomial GLM (full),RAJASTHAN,9.541441064795485,9.22463626334748,13924
2023,Negative-binomial GLM (full),SIKKIM,5.7430031878094825,5.919069834813588,311
2023,Negative-binomial GLM (full),TAMIL NADU,9.118444357271645,9.395741701284775,9121
2023,Negative-binomial GLM (full),TELANGANA,8.989319566042951,9.062685583752286,8016
2023,Negative-binomial GLM (full),TRIPURA,7.277938572945661,5.851890081283004,1447
2023,Negative-binomial GLM (full),UTTAR PRADESH,10.474551841293858,9.893394232453852,35402
2023,Negative-binomial GLM (full),UTTARAKHAND,8.371242135931933,7.670326683510277,4320
2023,Gradient boosting (history only),ANDAMAN AND NICOBAR,6.741700694652055,4.962587452667206,846
2023,Gradient boosting (history only),ANDHRA PRADESH,8.772455372611907,8.020036006325414,6453
2023,Gradient boosting (history only),ARUNACHAL PRADESH,4.875197323201151,3.5875591286104864,130
2023,Gradient boosting (history only),ASSAM,9.012986392348266,7.430595358659837,8208
2023,Gradient boosting (history only),BIHAR,9.914674741926692,7.200804417963683,20224
2023,Gradient boosting (history only),CHANDIGARH,6.12029741895095,6.83581745516992,454
2023,Gradient boosting (history only),CHHATTISGARH,7.7886260656250315,6.83703714038607,2412
2023,Gradient boosting (history only),DADRA AND NAGAR HAVELI,7.072421900537371,7.5894181053248815,1178
2023,Gradient boosting (history only),DAMAN AND DIU,5.652489180268651,5.110151864666212,284
2023,Gradient boosting (history only),DELHI,9.733114329258015,9.241483364810012,16866
2023,Gradient boosting (history only),GOA,6.240275845170769,5.72335702282736,512
2023,Gradient boosting (history only),GUJARAT,8.885025658050846,9.082597512317736,7222
2023,Gradient boosting (history only),HARYANA,8.997394645638419,9.10938511652555,8081
2023,Gradient boosting (history only),HIMACHAL PRADESH,7.595889917718538,6.562101794883781,1989
2023,Gradient boosting (history only),JAMMU AND KASHMIR,8.764678074116606,6.580480617085952,6403
2023,Gradient boosting (history only),JHARKHAND,7.8551570058813445,5.467760675483966,2578
2023,Gradient boosting (history only),KARNATAKA,9.867912187022208,8.37655325251311,19300
2023,Gradient boosting (history only),KERALA,9.765776006660642,8.558320919216078,17426
2023,Gradient boosting (history only),LAKSHADWEEP,6.100318952020064,5.225087114407269,445
2023,Gradient boosting (history only),MADHYA PRADESH,8.850804195756417,8.510602093242944,6979
2023,Gradient boosting (history only),MAHARASHTRA,9.854034668816597,9.21929669560079,19034
2023,Gradient boosting (history only),MANIPUR,7.8434564043761155,4.986868570806771,2548
2023,Gradient boosting (history only),MEGHALAYA,4.74493212836325,4.703839295642437,114
2023,Gradient boosting (history only),MIZORAM,7.630946580890459,6.435357802054159,2060
2023,Gradient boosting (history only),NAGALAND,8.505929999137527,5.339863339928443,4943
2023,Gradient boosting (history only),ODISHA,9.460787757817737,7.957828238390105,12845
2023,Gradient boosting (history only),PUDUCHERRY,7.934155233536322,7.201896868908896,2790
2023,Gradient boosting (history only),PUNJAB,9.52427481557203,9.212384986948717,13687
2023,Gradient boosting (history only),RAJASTHAN,9.541441064795485,8.787714021438592,13924
2023,Gradient boosting (history only),SIKKIM,5.7430031878094825,5.4033193972455535,311
2023,Gradient boosting (history only),TAMIL NADU,9.118444357271645,8.71977985376036,9121
2023,Gradient boosting (history only),TELANGANA,8.989319566042951,8.882609320825798,8016
2023,Gradient boosting (history only),TRIPURA,7.277938572945661,5.255215885961971,1447
2023,Gradient boosting (history only),UTTAR PRADESH,10.474551841293858,8.974720860029354,35402
2023,Gradient boosting (history only),UTTARAKHAND,8.371242135931933,7.576995826710446,4320
2023,Gradient boosting (multi-modal),ANDAMAN AND NICOBAR,6.741700694652055,4.727826244814322,846
2023,Gradient boosting (multi-modal),ANDHRA PRADESH,8.772455372611907,8.248452791580362,6453
2023,Gradient boosting (multi-modal),ARUNACHAL PRADESH,4.875197323201151,2.3061866492978704,130
2023,Gradient boosting (multi-modal),ASSAM,9.012986392348266,6.626685440233748,8208
2023,Gradient boosting (multi-modal),BIHAR,9.914674741926692,7.5794367951172354,20224
2023,Gradient boosting (multi-modal),CHANDIGARH,6.12029741895095,6.708220155754256,454
2023,Gradient boosting (multi-modal),CHHATTISGARH,7.7886260656250315,6.807915070954457,2412
2023,Gradient boosting (multi-modal),DADRA AND NAGAR HAVELI,7.072421900537371,6.80700000855138,1178
2023,Gradient boosting (multi-modal),DAMAN AND DIU,5.652489180268651,5.532522762069179,284
2023,Gradient boosting (multi-modal),DELHI,9.733114329258015,8.714628733403266,16866
2023,Gradient boosting (multi-modal),GOA,6.240275845170769,6.088090343474545,512
2023,Gradient boosting (multi-modal),GUJARAT,8.885025658050846,8.931643561963044,7222
2023,Gradient boosting (multi-modal),HARYANA,8.997394645638419,8.516474397967363,8081
2023,Gradient boosting (multi-modal),HIMACHAL PRADESH,7.595889917718538,6.898096187364769,1989
2023,Gradient boosting (multi-modal),JAMMU AND KASHMIR,8.764678074116606,7.185709268093354,6403
2023,Gradient boosting (multi-modal),JHARKHAND,7.8551570058813445,5.29756593165565,2578
2023,Gradient boosting (multi-modal),KARNATAKA,9.867912187022208,8.803206692976202,19300
2023,Gradient boosting (multi-modal),KERALA,9.765776006660642,8.560454982770112,17426
2023,Gradient boosting (multi-modal),LAKSHADWEEP,6.100318952020064,3.7621635649391685,445
2023,Gradient boosting (multi-modal),MADHYA PRADESH,8.850804195756417,8.752254597870612,6979
2023,Gradient boosting (multi-modal),MAHARASHTRA,9.854034668816597,9.286725520174388,19034
2023,Gradient boosting (multi-modal),MANIPUR,7.8434564043761155,4.516664598118971,2548
2023,Gradient boosting (multi-modal),MEGHALAYA,4.74493212836325,4.095033341284763,114
2023,Gradient boosting (multi-modal),MIZORAM,7.630946580890459,5.234565807074728,2060
2023,Gradient boosting (multi-modal),NAGALAND,8.505929999137527,4.897883779993458,4943
2023,Gradient boosting (multi-modal),ODISHA,9.460787757817737,7.533484464421792,12845
2023,Gradient boosting (multi-modal),PUDUCHERRY,7.934155233536322,7.111167245010349,2790
2023,Gradient boosting (multi-modal),PUNJAB,9.52427481557203,9.16902231457589,13687
2023,Gradient boosting (multi-modal),RAJASTHAN,9.541441064795485,9.180645392039573,13924
2023,Gradient boosting (multi-modal),SIKKIM,5.7430031878094825,5.11520018277719,311
2023,Gradient boosting (multi-modal),TAMIL NADU,9.118444357271645,8.99701169422218,9121
2023,Gradient boosting (multi-modal),TELANGANA,8.989319566042951,8.805859066142201,8016
2023,Gradient boosting (multi-modal),TRIPURA,7.277938572945661,5.112755557816953,1447
2023,Gradient boosting (multi-modal),UTTAR PRADESH,10.474551841293858,9.259674457765787,35402
2023,Gradient boosting (multi-modal),UTTARAKHAND,8.371242135931933,7.246259976521688,4320
2024,Persistence (previous year),ANDAMAN AND NICOBAR,4.0943445622221,6.741700694652055,59
2024,Persistence (previous year),ANDHRA PRADESH,8.622633703874234,8.772455372611907,5555
2024,Persistence (previous year),ARUNACHAL PRADESH,3.044522437723423,4.875197323201151,20
2024,Persistence (previous year),ASSAM,7.7284157798410416,9.012986392348266,2271
2024,Persistence (previous year),BIHAR,9.22601685136119,9.914674741926692,10157
2024,Persistence (previous year),CHANDIGARH,5.857933154483459,6.12029741895095,349
2024,Persistence (previous year),CHHATTISGARH,8.16735198705607,7.7886260656250315,3523
2024,Persistence (previous year),DADRA AND NAGAR HAVELI,6.0014148779611505,7.072421900537371,403
2024,Persistence (previous year),DAMAN AND DIU,5.631211781821365,5.652489180268651,278
2024,Persistence (previous year),DELHI,9.267287652417933,9.733114329258015,10585
2024,Persistence (previous year),GOA,6.342121418721152,6.240275845170769,567
2024,Persistence (previous year),GUJARAT,8.973604867142505,8.885025658050846,7891
2024,Persistence (previous year),HARYANA,8.774931387494947,8.997394645638419,6469
2024,Persistence (previous year),HIMACHAL PRADESH,8.11969625295725,7.595889917718538,3359
2024,Persistence (previous year),JAMMU AND KASHMIR,8.835937789319836,8.764678074116606,6876
2024,Persistence (previous year),JHARKHAND,7.332369205929062,7.8551570058813445,1528
2024,Persistence (previous year),KARNATAKA,10.400832721888241,9.867912187022208,32886
2024,Persistence (previous year),KERALA,9.936680519891892,9.765776006660642,20674
2024,Persistence (previous year),LAKSHADWEEP,6.2422232654551655,6.100318952020064,513
2024,Persistence (previous year),MADHYA PRADESH,9.232590980911002,8.850804195756417,10224
2024,Persistence (previous year),MAHARASHTRA,9.872306435052554,9.854034668816597,19385
2024,Persistence (previous year),MANIPUR,7.80954132465341,7.8434564043761155,2463
2024,Persistence (previous year),MEGHALAYA,4.31748811353631,4.74493212836325,74
2024,Persistence (previous year),MIZORAM,6.61338421837956,7.630946580890459,744
2024,Persistence (previous year),NAGALAND,3.7612001156935624,8.505929999137527,42
2024,Persistence (previous year),ODISHA,9.199582715323222,9.460787757817737,9892
2024,Persistence (previous year),PUDUCHERRY,7.663407664893479,7.934155233536322,2128
2024,Persistence (previous year),PUNJAB,8.74209519574531,9.52427481557203,6260
2024,Persistence (previous year),RAJASTHAN,9.434683203865875,9.541441064795485,12514
2024,Persistence (previous year),SIKKIM,5.926926025970411,5.7430031878094825,374
2024,Persistence (previous year),TAMIL NADU,10.217531575165962,9.118444357271645,27378
2024,Persistence (previous year),TELANGANA,9.218110109240543,8.989319566042951,10077
2024,Persistence (previous year),TRIPURA,7.089243155027514,7.277938572945661,1198
2024,Persistence (previous year),UTTAR PRADESH,9.672122799562842,10.474551841293858,15868
2024,Persistence (previous year),UTTARAKHAND,6.20455776256869,8.371242135931933,494
2024,State climatology (training mean),ANDAMAN AND NICOBAR,4.0943445622221,5.826842567413428,59
2024,State climatology (training mean),ANDHRA PRADESH,8.622633703874234,8.450992336987012,5555
2024,State climatology (training mean),ARUNACHAL PRADESH,3.044522437723423,4.048051278251256,20
2024,State climatology (training mean),ASSAM,7.7284157798410416,7.7067414321496965,2271
2024,State climatology (training mean),BIHAR,9.22601685136119,8.791290550927652,10157
2024,State climatology (training mean),CHANDIGARH,5.857933154483459,6.560019850082213,349
2024,State climatology (training mean),CHHATTISGARH,8.16735198705607,7.2724975939986285,3523
2024,State climatology (training mean),DADRA AND NAGAR HAVELI,6.0014148779611505,6.8658910748834385,403
2024,State climatology (training mean),DAMAN AND DIU,5.631211781821365,5.501841130992594,278
2024,State climatology (training mean),DELHI,9.267287652417933,9.103359496625314,10585
2024,State climatology (training mean),GOA,6.342121418721152,6.2285110035911835,567
2024,State climatology (training mean),GUJARAT,8.973604867142505,9.005054280034154,7891
2024,State climatology (training mean),HARYANA,8.774931387494947,8.598140983882429,6469
2024,State climatology (training mean),HIMACHAL PRADESH,8.11969625295725,7.374181086879989,3359
2024,State climatology (training mean),JAMMU AND KASHMIR,8.835937789319836,7.828720781355811,6876
2024,State climatology (training mean),JHARKHAND,7.332369205929062,6.605104590836435,1528
2024,State climatology (training mean),KARNATAKA,10.400832721888241,9.339725681464248,32886
2024,State climatology (training mean),KERALA,9.936680519891892,9.026486212775481,20674
2024,State climatology (training mean),LAKSHADWEEP,6.2422232654551655,4.3079186625201595,513
2024,State climatology (training mean),MADHYA PRADESH,9.232590980911002,8.601087811599658,10224
2024,State climatology (training mean),MAHARASHTRA,9.872306435052554,9.31137439900793,19385
2024,State climatology (training mean),MANIPUR,7.80954132465341,6.313548046277095,2463
2024,State climatology (training mean),MEGHALAYA,4.31748811353631,4.180959035058872,74
2024,State climatology (training mean),MIZORAM,6.61338421837956,6.427643592159313,744
2024,State climatology (training mean),NAGALAND,3.7612001156935624,6.7305065479089015,42
2024,State climatology (training mean),ODISHA,9.199582715323222,8.677196101246553,9892
2024,State climatology (training mean),PUDUCHERRY,7.663407664893479,7.595028096349482,2128
2024,State climatology (training mean),PUNJAB,8.74209519574531,9.538770150474614,6260
2024,State climatology (training mean),RAJASTHAN,9.434683203865875,9.367515046348181,12514
2024,State climatology (training mean),SIKKIM,5.926926025970411,5.609994944556034,374
2024,State climatology (training mean),TAMIL NADU,10.217531575165962,9.061409379183084,27378
2024,State climatology (training mean),TELANGANA,9.218110109240543,8.865735152124781,10077
2024,State climatology (training mean),TRIPURA,7.089243155027514,5.76115250631516,1198
2024,State climatology (training mean),UTTAR PRADESH,9.672122799562842,9.62691496912275,15868
2024,State climatology (training mean),UTTARAKHAND,6.20455776256869,7.939311594673923,494
2024,Global annual mean,ANDAMAN AND NICOBAR,4.0943445622221,8.370953045412467,59
2024,Global annual mean,ANDHRA PRADESH,8.622633703874234,8.370953045412467,5555
2024,Global annual mean,ARUNACHAL PRADESH,3.044522437723423,8.370953045412467,20
2024,Global annual mean,ASSAM,7.7284157798410416,8.370953045412467,2271
2024,Global annual mean,BIHAR,9.22601685136119,8.370953045412467,10157
2024,Global annual mean,CHANDIGARH,5.857933154483459,8.370953045412467,349
2024,Global annual mean,CHHATTISGARH,8.16735198705607,8.370953045412467,3523
2024,Global annual mean,DADRA AND NAGAR HAVELI,6.0014148779611505,8.370953045412467,403
2024,Global annual mean,DAMAN AND DIU,5.631211781821365,8.370953045412467,278
2024,Global annual mean,DELHI,9.267287652417933,8.370953045412467,10585
2024,Global annual mean,GOA,6.342121418721152,8.370953045412467,567
2024,Global annual mean,GUJARAT,8.973604867142505,8.370953045412467,7891
2024,Global annual mean,HARYANA,8.774931387494947,8.370953045412467,6469
2024,Global annual mean,HIMACHAL PRADESH,8.11969625295725,8.370953045412467,3359
2024,Global annual mean,JAMMU AND KASHMIR,8.835937789319836,8.370953045412467,6876
2024,Global annual mean,JHARKHAND,7.332369205929062,8.370953045412467,1528
2024,Global annual mean,KARNATAKA,10.400832721888241,8.370953045412467,32886
2024,Global annual mean,KERALA,9.936680519891892,8.370953045412467,20674
2024,Global annual mean,LAKSHADWEEP,6.2422232654551655,8.370953045412467,513
2024,Global annual mean,MADHYA PRADESH,9.232590980911002,8.370953045412467,10224
2024,Global annual mean,MAHARASHTRA,9.872306435052554,8.370953045412467,19385
2024,Global annual mean,MANIPUR,7.80954132465341,8.370953045412467,2463
2024,Global annual mean,MEGHALAYA,4.31748811353631,8.370953045412467,74
2024,Global annual mean,MIZORAM,6.61338421837956,8.370953045412467,744
2024,Global annual mean,NAGALAND,3.7612001156935624,8.370953045412467,42
2024,Global annual mean,ODISHA,9.199582715323222,8.370953045412467,9892
2024,Global annual mean,PUDUCHERRY,7.663407664893479,8.370953045412467,2128
2024,Global annual mean,PUNJAB,8.74209519574531,8.370953045412467,6260
2024,Global annual mean,RAJASTHAN,9.434683203865875,8.370953045412467,12514
2024,Global annual mean,SIKKIM,5.926926025970411,8.370953045412467,374
2024,Global annual mean,TAMIL NADU,10.217531575165962,8.370953045412467,27378
2024,Global annual mean,TELANGANA,9.218110109240543,8.370953045412467,10077
2024,Global annual mean,TRIPURA,7.089243155027514,8.370953045412467,1198
2024,Global annual mean,UTTAR PRADESH,9.672122799562842,8.370953045412467,15868
2024,Global annual mean,UTTARAKHAND,6.20455776256869,8.370953045412467,494
2024,Negative-binomial GLM (history),ANDAMAN AND NICOBAR,4.0943445622221,4.75478951217059,59
2024,Negative-binomial GLM (history),ANDHRA PRADESH,8.622633703874234,9.631111885198823,5555
2024,Negative-binomial GLM (history),ARUNACHAL PRADESH,3.044522437723423,6.1176677023568,20
2024,Negative-binomial GLM (history),ASSAM,7.7284157798410416,9.44982015605446,2271
2024,Negative-binomial GLM (history),BIHAR,9.22601685136119,10.429645287555276,10157
2024,Negative-binomial GLM (history),CHANDIGARH,5.857933154483459,5.678317143694938,349
2024,Negative-binomial GLM (history),CHHATTISGARH,8.16735198705607,8.956437312192241,3523
2024,Negative-binomial GLM (history),DADRA AND NAGAR HAVELI,6.0014148779611505,5.316364325900377,403
2024,Negative-binomial GLM (history),DAMAN AND DIU,5.631211781821365,8.826399193286944,278
2024,Negative-binomial GLM (history),DELHI,9.267287652417933,8.632624904967754,10585
2024,Negative-binomial GLM (history),GOA,6.342121418721152,6.158852645765123,567
2024,Negative-binomial GLM (history),GUJARAT,8.973604867142505,9.841005395981416,7891
2024,Negative-binomial GLM (history),HARYANA,8.774931387494947,8.93591653741889,6469
2024,Negative-binomial GLM (history),HIMACHAL PRADESH,8.11969625295725,7.566909568995996,3359
2024,Negative-binomial GLM (history),JAMMU AND KASHMIR,8.835937789319836,8.184291131891998,6876
2024,Negative-binomial GLM (history),JHARKHAND,7.332369205929062,9.646574378641313,1528
2024,Negative-binomial GLM (history),KARNATAKA,10.400832721888241,9.954105189694522,32886
2024,Negative-binomial GLM (history),KERALA,9.936680519891892,9.484763789736585,20674
2024,Negative-binomial GLM (history),LAKSHADWEEP,6.2422232654551655,3.4034947803568487,513
2024,Negative-binomial GLM (history),MADHYA PRADESH,9.232590980911002,10.15171600521373,10224
2024,Negative-binomial GLM (history),MAHARASHTRA,9.872306435052554,10.58804862561788,19385
2024,Negative-binomial GLM (history),MANIPUR,7.80954132465341,6.988709675946382,2463
2024,Negative-binomial GLM (history),MEGHALAYA,4.31748811353631,7.131321069049638,74
2024,Negative-binomial GLM (history),MIZORAM,6.61338421837956,5.851713559439583,744
2024,Negative-binomial GLM (history),NAGALAND,3.7612001156935624,7.070557588324871,42
2024,Negative-binomial GLM (history),ODISHA,9.199582715323222,9.56951088877511,9892
2024,Negative-binomial GLM (history),PUDUCHERRY,7.663407664893479,6.055463485020228,2128
2024,Negative-binomial GLM (history),PUNJAB,8.74209519574531,9.082102595077908,6260
2024,Negative-binomial GLM (history),RAJASTHAN,9.434683203865875,9.951345820460906,12514
2024,Negative-binomial GLM (history),SIKKIM,5.926926025970411,5.299663941246823,374
2024,Negative-binomial GLM (history),TAMIL NADU,10.217531575165962,10.067382267597928,27378
2024,Negative-binomial GLM (history),TELANGANA,9.218110109240543,9.257551878161154,10077
2024,Negative-binomial GLM (history),TRIPURA,7.089243155027514,7.658450918307864,1198
2024,Negative-binomial GLM (history),UTTAR PRADESH,9.672122799562842,11.115890547999818,15868
2024,Negative-binomial GLM (history),UTTARAKHAND,6.20455776256869,8.158167998678572,494
2024,Negative-binomial GLM (full),ANDAMAN AND NICOBAR,4.0943445622221,6.574987218652816,59
2024,Negative-binomial GLM (full),ANDHRA PRADESH,8.622633703874234,8.81827788233539,5555
2024,Negative-binomial GLM (full),ARUNACHAL PRADESH,3.044522437723423,5.990758804768876,20
2024,Negative-binomial GLM (full),ASSAM,7.7284157798410416,8.989359411215954,2271
2024,Negative-binomial GLM (full),BIHAR,9.22601685136119,9.971464912417986,10157
2024,Negative-binomial GLM (full),CHANDIGARH,5.857933154483459,6.90240570207663,349
2024,Negative-binomial GLM (full),CHHATTISGARH,8.16735198705607,8.42987641312469,3523
2024,Negative-binomial GLM (full),DADRA AND NAGAR HAVELI,6.0014148779611505,6.984676641081595,403
2024,Negative-binomial GLM (full),DAMAN AND DIU,5.631211781821365,7.197703210674642,278
2024,Negative-binomial GLM (full),DELHI,9.267287652417933,9.466998454124282,10585
2024,Negative-binomial GLM (full),GOA,6.342121418721152,6.694654248901055,567
2024,Negative-binomial GLM (full),GUJARAT,8.973604867142505,9.153413098640147,7891
2024,Negative-binomial GLM (full),HARYANA,8.774931387494947,8.951662388030341,6469
2024,Negative-binomial GLM (full),HIMACHAL PRADESH,8.11969625295725,8.119904531522428,3359
2024,Negative-binomial GLM (full),JAMMU AND KASHMIR,8.835937789319836,8.511419124841646,6876
2024,Negative-binomial GLM (full),JHARKHAND,7.332369205929062,8.034619516459946,1528
2024,Negative-binomial GLM (full),KARNATAKA,10.400832721888241,9.608521533174393,32886
2024,Negative-binomial GLM (full),KERALA,9.936680519891892,9.73250855104799,20674
2024,Negative-binomial GLM (full),LAKSHADWEEP,6.2422232654551655,5.764778582973296,513
2024,Negative-binomial GLM (full),MADHYA PRADESH,9.232590980911002,9.024338124375516,10224
2024,Negative-binomial GLM (full),MAHARASHTRA,9.872306435052554,9.88609624624336,19385
2024,Negative-binomial GLM (full),MANIPUR,7.80954132465341,7.556311057932197,2463
2024,Negative-binomial GLM (full),MEGHALAYA,4.31748811353631,5.8779178857537016,74
2024,Negative-binomial GLM (full),MIZORAM,6.61338421837956,7.594068482876073,744
2024,Negative-binomial GLM (full),NAGALAND,3.7612001156935624,7.835283824022302,42
2024,Negative-binomial GLM (full),ODISHA,9.199582715323222,9.304437122920246,9892
2024,Negative-binomial GLM (full),PUDUCHERRY,7.663407664893479,7.817366231690245,2128
2024,Negative-binomial GLM (full),PUNJAB,8.74209519574531,9.501869864744311,6260
2024,Negative-binomial GLM (full),RAJASTHAN,9.434683203865875,9.363846903184783,12514
2024,Negative-binomial GLM (full),SIKKIM,5.926926025970411,6.004937751148328,374
2024,Negative-binomial GLM (full),TAMIL NADU,10.217531575165962,9.552941636841167,27378
2024,Negative-binomial GLM (full),TELANGANA,9.218110109240543,9.053587887550261,10077
2024,Negative-binomial GLM (full),TRIPURA,7.089243155027514,6.960072746954949,1198
2024,Negative-binomial GLM (full),UTTAR PRADESH,9.672122799562842,10.217893567945366,15868
2024,Negative-binomial GLM (full),UTTARAKHAND,6.20455776256869,8.12126866654497,494
2024,Gradient boosting (history only),ANDAMAN AND NICOBAR,4.0943445622221,6.481222750014809,59
2024,Gradient boosting (history only),ANDHRA PRADESH,8.622633703874234,8.118086780597922,5555
2024,Gradient boosting (history only),ARUNACHAL PRADESH,3.044522437723423,5.260640074137373,20
2024,Gradient boosting (history only),ASSAM,7.7284157798410416,8.13478113893067,2271
2024,Gradient boosting (history only),BIHAR,9.22601685136119,9.1484084307762,10157
2024,Gradient boosting (history only),CHANDIGARH,5.857933154483459,6.631465678279173,349
2024,Gradient boosting (history only),CHHATTISGARH,8.16735198705607,6.908885440542239,3523
2024,Gradient boosting (history only),DADRA AND NAGAR HAVELI,6.0014148779611505,7.006830908617268,403
2024,Gradient boosting (history only),DAMAN AND DIU,5.631211781821365,5.788395850232108,278
2024,Gradient boosting (history only),DELHI,9.267287652417933,9.281948752967471,10585
2024,Gradient boosting (history only),GOA,6.342121418721152,6.715091195456723,567
2024,Gradient boosting (history only),GUJARAT,8.973604867142505,8.891355328722312,7891
2024,Gradient boosting (history only),HARYANA,8.774931387494947,9.09333384543389,6469
2024,Gradient boosting (history only),HIMACHAL PRADESH,8.11969625295725,6.867082558231786,3359
2024,Gradient boosting (history only),JAMMU AND KASHMIR,8.835937789319836,7.120359068763976,6876
2024,Gradient boosting (history only),JHARKHAND,7.332369205929062,7.0528788871738035,1528
2024,Gradient boosting (history only),KARNATAKA,10.400832721888241,8.591142741006879,32886
2024,Gradient boosting (history only),KERALA,9.936680519891892,8.346073595721458,20674
2024,Gradient boosting (history only),LAKSHADWEEP,6.2422232654551655,5.187076680944461,513
2024,Gradient boosting (history only),MADHYA PRADESH,9.232590980911002,8.392231649274336,10224
2024,Gradient boosting (history only),MAHARASHTRA,9.872306435052554,8.591142741006879,19385
2024,Gradient boosting (history only),MANIPUR,7.80954132465341,6.878493775850276,2463
2024,Gradient boosting (history only),MEGHALAYA,4.31748811353631,5.391993349899792,74
2024,Gradient boosting (history only),MIZORAM,6.61338421837956,7.068749865684119,744
2024,Gradient boosting (history only),NAGALAND,3.7612001156935624,8.210011290599361,42
2024,Gradient boosting (history only),ODISHA,9.199582715323222,8.162368453158825,9892
